00002960,コートヤード・バイ・マリオット名古屋,愛知県／名古屋,360 ,460-0008,愛知県,名古屋市中区栄1丁目17番6号,35.165676,136.8926,名古屋,
00002413,琵琶湖マリオットホテル,滋賀県／滋賀守山,274 ,524-0101,滋賀県,守山市今浜町十軒家2876,35.125217,135.954987,京都,
00000060,ウェスティン都ホテル京都,京都府／東山けあげ,266 ,605-0052,京都府,京都市東山区粟田口華頂町1,35.008587,135.787889,京都,
00000146,ホテルグランヴィア京都,京都府／JR京都駅直結,537 ,600-8216,京都府,京都市下京区烏丸通塩小路下ル　JR京都駅烏丸中央口,34.985574,135.759604,京都,
00000151,京都ブライトンホテル,京都府／京都御所より徒歩5分,182 ,602-8071,京都府,京都市上京区新町通中立売（御所西）,35.024326,135.755875,京都,
00001024,都ホテル 京都八条,京都府／京都駅前,988 ,601-8412,京都府,京都市南区西九条院町17,34.983764,135.755865,京都,
00003166,メルキュール京都宮津リゾート&スパ,京都府／宮津市,311 ,626-8510,京都府,宮津市字田井小字岩本58,35.578494,135.234229,京都,
00000110,ホテルオークラ京都,京都府／河原町,321 ,604-0924,京都府,京都市中京区河原町通二条南入 一之船入町５３７番地の４,35.011474,135.76945,京都,
00002950,ハイアット プレイス 京都,京都府／中京区,239 ,604-0862,京都府,京都市中京区烏丸通夷川上る少将井町240,35.015422,135.759263,京都,
00001991,ザ・リッツ・カールトン京都,京都府／二条大橋,134 ,604-0902,京都府,京都市中京区鴨川二条大橋畔,35.013776,135.770864,京都,
00001640,京都新阪急ホテル,京都府／JR「京都駅」正面,325 ,600-8216,京都府,京都市下京区塩小路通JR京都駅正面,34.987434,135.757742,京都,
00002702,アマン京都,京都府／鷹峯（たかがみね）,26 ,603-8458,京都府,京都市北区大北山鷲峯町1番,35.04982,135.73175,京都,
00002358,フォーシーズンズホテル京都,京都府／東山周辺,176 ,605-0932,京都府,京都市東山区妙法院前側町445-3,34.99007,135.776163,京都,
00002947,ホテルオークラ京都 岡崎別邸,京都府／左京区,60 ,606-8335,京都府,京都市左京区岡崎天王町26-6,35.0169,135.788116,京都,
00001116,ハイアット リージェンシー 京都,京都府／京都駅周辺,187 ,605-0941,京都府,京都市東山区三十三間堂廻り644番地2,34.988512,135.773391,京都,
00003091,ダブルツリーbyヒルトン京都東山,京都府／京都市,158 ,605-0981,京都府,京都市東山区本町1丁目45番,34.995162,135.769617,京都,
00003057,KAYA 京都 二条城 BWシグネチャーコレクションbyベストウェスタン,京都府／京都市,57 ,604-0071,京都府,京都市中京区油小路通丸太町下る大文字町50番,35.016748,135.753491,京都,
00002973,THE BLOSSOM KYOTO（ザ ブラッサム 京都）,京都府／下京区,180 ,600-8104,京都府,京都市下京区五条通東洞院東入万寿寺町140番地2,34.996441,135.762006,京都,
00002625,京都 四条高倉ホテル grandereverie,京都府／京都市,16 ,600-8082,京都府,京都市下京区高倉通四条下ル高材木町225,35.002726,135.762562,京都,
00002857,トモヤレジデンスホテル京都　二条高倉,京都府／京都市,14 ,604-0831,京都府,京都市中京区二条通高倉西入松屋町58,35.013742,135.762105,京都,
00002925,NOHGA HOTEL KIYOMIZU KYOTO（ノーガホテル清水京都）,京都府／東山区,207 ,605-0846,京都府,京都市東山区五条橋東4丁目450番1号,34.994963,135.774093,京都,
00001000,京都・嵐山　ご清遊の宿　らんざん,京都府／嵯峨嵐山,40 ,616-8385,京都府,京都市右京区嵯峨天龍寺芒ノ馬場町33,35.013893,135.674446,京都,
00002012,京湯元 ハトヤ瑞鳳閣（京都温泉）,京都府／京都駅周辺,102 ,600-8234,京都府,京都市下京区西洞院通塩小路下ル南不動堂町802番地,34.986709,135.75494,京都,
00002967,東山　四季花木,京都府／東山,8 ,605-0023,京都府,京都市東山区三条通白川橋西入今小路町85-1,35.009275,135.779842,京都,
00002338,ダイワロイネットホテル京都駅前 PREMIER,京都府／京都駅前,205 ,600-8216,京都府,京都市下京区烏丸通七条下る東塩小路町707-2,34.988727,135.759036,京都,
00002728,La Viola,京都府／京都,12 ,600-8387,京都府,京都市下京区高辻大宮町138,34.99899,135.749365,京都,
00002321,ホテル京阪 京都 グランデ,京都府／京都駅周辺,320 ,601-8003,京都府,京都市南区東九条西山王町31番地,34.983697,135.760327,京都,
00002908,Abita Hotel KYOTO KAMOGAWA,京都府／京都市,11 ,605-0909,京都府,京都市東山区鍵屋町497-1,34.991959,135.768111,京都,
00003194,ダブルツリーbyヒルトン京都駅,京都府／京都市,266 ,601-8005,京都府,京都市南区東九条西岩本町15,34.984014,135.762785,京都,
00002040,HOTEL＆湖邸 艸花 -そうか-,京都府／丹後　網野町小浜,16 ,629-3113,京都府,京丹後市網野町小浜915-15,35.693331,135.042516,京都,
00000755,ANAクラウンプラザホテル京都,京都府／二条城,282 ,604-0055,京都府,京都市中京区堀川通二条城前,35.012591,135.752839,京都,
00002678,パーク ハイアット 京都,京都府／東山,70 ,605-0826,京都府,京都市東山区高台寺桝屋町360,34.999224,135.780788,京都,
00002862,W大阪,大阪府／中央区,337 ,542-0081,大阪府,大阪市中央区南船場4丁目1番3号,34.677823,135.499931,大阪,
00000432,ホテルニューオータニ大阪,大阪府／大阪城公園・京橋,525 ,540-8578,大阪府,大阪市中央区城見1-4-1,34.69103,135.532913,大阪,
